ID,transaction_amount,account_tenure_years,num_prior_fraud_flags,country_risk_score,is_international,merchant_category,hour_of_day,channel,is_fraud,customer_age,device_trust_score,ethnicity,gender,country_of_origin,,,,
11540,257.2952709,25.57809058,0,5,0,travel,21,web,0,52,0.179519601,Other,Male,India,,,,
11541,172.0053187,3.921273634,1,3,0,electronics,14,web,0,35,0.531737021,White,Other,Nigeria,,,,
11542,67.8764013,3.208761634,0,6,1,grocery,5,web,1,70,0.917819664,Asian,Female,Nigeria,,,,
11543,138.8622032,15.4631294,0,8,0,electronics,15,web,1,36,0.553826819,Other,Female,India,,,,
11544,68.43388569,0.847186784,0,3,0,grocery,22,web,0,22,0.048845767,White,Male,France,,,,
11545,712.4457926,1.048901213,0,5,0,grocery,7,web,1,42,0.589697275,White,Female,India,,,,
11546,289.8644573,8.25168364,0,9,0,grocery,19,web,1,28,0.0901534,Asian,Male,France,,,,
11547,169.5838574,1.511144025,0,3,0,luxury,2,branch,1,27,0.28212454,Other,Other,France,,,,
11548,247.7472664,8.027904459,0,2,0,travel,4,web,1,34,0.849675105,Asian,Male,China,,,,
11549,277.1313388,1.584068079,0,8,0,grocery,14,branch,0,53,0.011069128,White,Female,France,,,,
11550,277.6397978,0.168754178,0,7,0,clothing,2,web,1,43,0.077013309,White,Other,UK,,,,
11551,269.4980404,3.63884555,0,9,0,grocery,14,web,1,48,0.363364129,Asian,Other,UK,,,,
11552,255.3390006,1.095050741,0,4,0,travel,1,web,1,49,0.99939588,Asian,Other,France,,,,
11553,180.165113,7.090913006,0,3,0,travel,11,branch,0,38,0.291863906,Asian,Male,India,,,,
11554,457.2895124,5.124945633,0,5,0,luxury,4,branch,1,35,0.157274619,Black,Other,India,,,,
11555,188.8549024,12.85903752,0,1,0,grocery,8,web,0,77,0.549422133,Other,Female,India,,,,
11556,173.3229374,7.639021369,0,5,0,clothing,21,web,0,35,0.519255022,Other,Other,UK,,,,
11557,190.0614995,0.996988366,0,3,0,luxury,3,branch,0,18,0.449619588,Other,Other,China,,,,
11558,200.1863128,8.051147045,0,1,0,luxury,22,web,0,31,0.946653752,White,Male,France,,,,
11559,33.64978975,5.132440253,0,3,0,grocery,20,web,0,25,0.280149371,Other,Male,Nigeria,,,,
11560,80.95691355,5.527454084,1,5,0,grocery,6,branch,1,19,0.293324229,Other,Female,India,,,,
11561,153.6887611,8.926786613,1,5,0,luxury,15,branch,1,68,0.140256971,White,Female,China,,,,
11562,31.80580568,4.264515174,0,8,1,luxury,12,branch,1,32,0.697288018,White,Male,UK,,,,
11563,169.3776684,3.136830106,0,1,0,luxury,1,web,1,77,0.321369471,Black,Other,Brazil,,,,
11564,198.2593482,5.06182025,0,7,0,electronics,1,branch,1,51,0.802740293,White,Male,France,,,,
11565,51.17285278,1.768806171,0,5,0,luxury,8,web,1,53,0.971757877,Asian,Male,India,,,,
11566,99.08636431,1.00811599,0,3,1,travel,14,mobile,0,79,0.043685242,Black,Male,UK,,,,
11567,392.9195423,4.793223638,0,4,0,clothing,3,mobile,1,18,0.99312189,White,Female,Brazil,,,,
11568,249.529198,1.331875886,0,3,0,clothing,16,web,0,68,0.254104226,Other,Female,France,,,,
11569,239.6157785,0.416446704,0,8,1,grocery,8,web,0,38,0.420110357,Black,Female,Nigeria,,,,
11570,361.4426364,0.002771691,0,4,0,luxury,14,branch,0,59,0.777743354,Black,Female,France,,,,
11571,82.37225626,4.686542854,0,3,0,clothing,0,web,0,18,0.665331142,Other,Other,France,,,,
11572,51.32499938,2.248251129,0,2,1,clothing,1,web,0,49,0.778436921,Other,Female,India,,,,
11573,329.3865638,6.977906168,0,3,0,travel,8,branch,1,37,0.466332016,Other,Female,China,,,,
11574,157.05246,2.351429532,1,7,1,travel,10,web,1,71,0.916067079,Asian,Other,France,,,,
11575,80.42790208,3.327693611,0,6,0,electronics,18,mobile,0,64,0.789940805,Black,Other,Brazil,,,,
11576,33.3504634,2.613520917,0,5,1,electronics,0,web,1,53,0.309227975,Asian,Male,Brazil,,,,
11577,191.6722972,5.257328674,1,8,0,clothing,18,branch,1,56,0.948480221,Asian,Other,France,,,,
11578,143.3168708,2.201363332,0,1,0,grocery,8,web,0,47,0.961054193,Other,Other,France,,,,
11579,124.6485476,16.58901456,0,3,1,clothing,1,web,1,24,0.415053556,White,Female,China,,,,
11580,13.14970494,13.75585751,0,2,0,grocery,4,web,0,39,0.651960488,Asian,Female,Brazil,,,,
11581,453.3571741,9.420291726,0,2,0,clothing,16,mobile,0,74,0.814768535,White,Female,Brazil,,,,
11582,42.1397691,12.64744544,0,1,0,travel,0,branch,1,67,0.817300717,White,Female,India,,,,
11583,134.5577209,2.9813701,0,5,0,luxury,13,mobile,1,62,0.014123545,Other,Other,Nigeria,,,,
11584,117.1662472,3.843993683,0,5,1,clothing,11,mobile,1,27,0.629013633,White,Female,Brazil,,,,
11585,254.7799487,6.775773222,0,3,0,electronics,22,branch,0,73,0.973699297,Asian,Female,Nigeria,,,,
11586,33.77344078,5.956038545,0,9,0,grocery,9,branch,0,25,0.231347148,White,Male,Nigeria,,,,
11587,233.7362409,11.06731536,1,6,0,grocery,18,mobile,1,44,0.795608859,Asian,Other,Brazil,,,,
11588,192.3768284,6.299736548,0,6,1,clothing,14,mobile,0,27,0.534247621,Other,Other,China,,,,
11589,94.98023763,30.79281261,0,6,0,grocery,0,web,0,31,0.221470211,Asian,Other,China,,,,
11590,227.9160789,2.142433924,0,2,0,electronics,0,branch,0,63,0.051037974,White,Male,India,,,,
11591,169.1508755,8.948739736,0,8,1,travel,10,mobile,1,76,0.759921711,Asian,Other,France,,,,
11592,524.9822397,5.980598981,0,6,0,luxury,10,web,1,69,0.31647035,White,Other,China,,,,
11593,143.215942,5.878327083,1,3,0,luxury,4,mobile,1,71,0.375586028,White,Female,UK,,,,
11594,71.17357582,1.971406366,0,9,0,grocery,2,mobile,1,28,0.485231053,Other,Other,France,,,,
11595,235.3954316,7.69960105,0,2,0,clothing,10,branch,1,23,0.507194903,White,Female,UK,,,,
11596,129.429872,11.53176202,0,7,0,grocery,3,mobile,1,38,0.206185577,Black,Male,Brazil,,,,
11597,166.5752042,1.23301071,0,3,0,electronics,5,branch,0,79,0.67064199,Asian,Female,France,,,,
11598,51.7482796,4.910775152,1,6,0,clothing,17,mobile,1,50,0.69253998,Black,Male,France,,,,
11599,257.5243255,2.4890109,0,5,0,travel,6,web,1,36,0.142300924,Black,Male,UK,,,,
11600,113.0512048,22.80486672,0,6,0,electronics,20,branch,1,56,0.53290954,Asian,Male,India,,,,
11601,203.4016942,3.258421989,0,8,0,travel,23,branch,1,41,0.609259348,Other,Female,China,,,,
11602,611.2587447,1.295927739,0,3,0,clothing,3,web,1,35,0.186251543,Asian,Male,Brazil,,,,
11603,136.7665972,2.405182341,0,2,0,travel,13,branch,1,52,0.894462127,Other,Female,Brazil,,,,
11604,282.3845666,5.304247658,0,8,0,electronics,7,web,0,69,0.482825861,White,Female,China,,,,
11605,144.3483916,0.395699671,0,1,0,electronics,19,branch,0,79,0.115028358,Black,Female,Brazil,,,,
11606,96.1035584,4.626681603,0,2,1,grocery,10,branch,1,60,0.334396178,Asian,Male,France,,,,
11607,402.0589944,13.38455735,0,1,0,clothing,13,branch,0,54,0.476960448,White,Female,Nigeria,,,,
11608,23.17355149,9.497707494,0,5,0,luxury,20,branch,0,36,0.010144153,Asian,Female,UK,,,,
11609,333.5062838,0.350361215,0,8,0,luxury,2,mobile,1,70,0.031909876,Asian,Male,China,,,,
11610,19.76722669,25.0957664,0,2,0,travel,10,mobile,1,41,0.055520595,White,Female,France,,,,
11611,310.4983821,5.998690976,0,4,1,luxury,3,mobile,1,73,0.538135226,Asian,Male,India,,,,
11612,168.5161108,0.885361736,0,4,0,luxury,8,branch,0,79,0.336088196,White,Male,India,,,,
11613,71.3565349,0.062469064,0,7,0,electronics,4,mobile,1,51,0.893104048,Black,Male,France,,,,
11614,119.4476543,0.939380592,0,1,0,electronics,12,branch,0,39,0.559233872,White,Female,UK,,,,
11615,271.8985458,9.10622732,0,9,0,electronics,19,branch,1,21,0.759896329,Asian,Female,China,,,,
11616,574.1840888,0.109384443,1,3,0,luxury,3,web,1,74,0.687133177,Black,Other,Brazil,,,,
11617,35.3051387,1.327302739,1,6,0,travel,6,web,1,27,0.520320727,Black,Other,Brazil,,,,
11618,75.47829155,7.079761105,0,5,0,clothing,1,web,0,19,0.74472044,White,Other,Nigeria,,,,
11619,47.16085986,4.410781679,0,4,0,grocery,19,branch,0,25,0.544705703,Other,Male,China,,,,
11620,143.424141,7.63320371,0,9,0,travel,18,web,1,50,0.385456305,White,Other,France,,,,
11621,316.2118173,6.855068612,0,9,0,electronics,6,web,0,76,0.435804833,Other,Female,Nigeria,,,,
11622,40.75029945,0.25963267,0,1,0,travel,19,branch,0,55,0.83850134,White,Male,India,,,,
11623,165.1108566,11.15185331,0,7,0,clothing,23,branch,1,60,0.563273558,Black,Male,Brazil,,,,
11624,309.3836347,1.28758707,0,9,0,electronics,20,mobile,1,76,0.377296148,White,Female,China,,,,
11625,118.0341943,4.030375062,0,5,1,clothing,8,branch,0,79,0.179743152,Other,Other,Brazil,,,,
11626,193.6926983,5.168171522,0,1,0,grocery,18,mobile,0,45,0.495357842,Asian,Other,Nigeria,,,,
11627,382.5249577,0.923390923,0,8,0,travel,19,branch,0,27,0.25240411,Other,Female,France,,,,
11628,63.10787398,18.69691934,0,5,0,grocery,1,web,0,62,0.955579878,Black,Female,Nigeria,,,,
11629,26.35652273,3.34867651,1,6,0,luxury,20,branch,1,18,0.490982085,White,Other,China,,,,
11630,211.4331504,0.296853861,0,7,0,travel,15,mobile,0,51,0.008948274,Black,Female,India,,,,
11631,215.7013752,13.84394334,0,7,0,luxury,5,branch,1,20,0.092877189,Asian,Other,China,,,,
11632,111.3469596,4.412682394,0,7,0,clothing,18,branch,1,26,0.284324492,Asian,Female,France,,,,
11633,93.76741543,6.00643537,0,1,0,luxury,17,web,0,22,0.092162842,Asian,Other,China,,,,
11634,171.1147187,3.724053138,0,7,0,clothing,16,branch,1,59,0.893962225,White,Female,India,,,,
11635,62.02008956,9.00111456,0,3,1,grocery,10,web,1,27,0.854351567,Other,Male,France,,,,
11636,62.11503431,0.168474049,0,5,0,electronics,22,mobile,1,29,0.970861509,White,Male,Nigeria,,,,
11637,270.6578904,1.562458956,0,5,0,grocery,3,branch,0,35,0.706465614,Black,Male,UK,,,,
11638,57.99942856,3.17107507,0,8,0,luxury,23,mobile,1,75,0.645464546,White,Female,Nigeria,,,,
11639,28.39979259,0.398483426,0,7,0,clothing,7,branch,1,38,0.923496638,Black,Other,France,,,,
11640,93.60416549,6.119290554,0,7,0,luxury,23,web,1,38,0.946393145,White,Other,China,,,,
11641,113.6140353,2.501600124,0,6,0,electronics,17,branch,0,18,0.877487843,Other,Other,India,,,,
11642,233.7181621,1.591861105,0,7,0,travel,12,web,1,20,0.861472844,Asian,Male,Nigeria,,,,
11643,100.8170517,0.01692284,0,7,0,travel,20,mobile,1,22,0.671703255,White,Male,France,,,,
11644,425.9873097,6.36179915,0,5,0,travel,7,mobile,1,42,0.001605947,Other,Other,India,,,,
11645,177.9256127,8.973097041,0,5,1,luxury,9,web,1,75,0.42951705,White,Female,India,,,,
11646,82.58159348,2.512969122,0,4,0,travel,17,branch,1,66,0.635662771,White,Female,India,,,,
11647,226.7270072,4.15306554,0,4,0,clothing,17,web,1,25,0.54712738,Asian,Other,China,,,,
11648,420.9940822,1.291824432,0,5,0,electronics,16,web,0,34,0.82112663,Black,Other,France,,,,
11649,265.5317597,4.866920469,0,9,0,grocery,15,web,1,26,0.818902277,Other,Female,India,,,,
11650,38.18594983,0.061058594,0,6,0,clothing,5,web,0,49,0.598682009,White,Other,India,,,,
11651,121.848245,3.353445285,0,8,1,electronics,13,mobile,1,23,0.021994053,Asian,Female,Nigeria,,,,
11652,201.0989798,5.167009555,0,9,0,grocery,4,web,0,66,0.369329952,White,Female,India,,,,
11653,257.9054481,12.51688734,0,4,0,travel,14,web,1,57,0.228816585,White,Male,China,,,,
11654,144.1171463,2.400963345,1,7,0,grocery,12,mobile,0,38,0.338788109,Asian,Male,UK,,,,
11655,128.6016481,7.244897335,0,5,0,luxury,15,mobile,1,24,0.617292655,White,Male,France,,,,
11656,522.4516926,4.552624804,0,4,0,luxury,15,mobile,0,24,0.066461903,White,Other,India,,,,
11657,268.2661557,13.08730891,0,7,0,travel,16,branch,0,64,0.022242049,Other,Female,India,,,,
11658,227.2327403,2.540626994,1,3,0,travel,23,branch,0,56,0.436872916,Other,Other,Brazil,,,,
11659,104.4809976,1.921664912,0,1,0,clothing,23,mobile,0,71,0.793573832,Other,Other,Nigeria,,,,
11660,61.16192936,10.90812438,0,7,0,clothing,4,web,1,44,0.030698575,White,Other,India,,,,
11661,230.0882949,0.252491218,0,9,0,luxury,10,web,1,25,0.849048585,White,Female,Nigeria,,,,
11662,288.8075427,0.733143332,0,2,0,electronics,14,mobile,0,26,0.383879633,Other,Male,Nigeria,,,,
11663,165.9452671,0.42999273,0,7,0,clothing,2,mobile,1,45,0.118235429,White,Female,UK,,,,
11664,268.7660226,9.261050397,0,2,0,electronics,7,branch,0,32,0.567497729,Asian,Female,France,,,,
11665,273.5512901,0.053320416,0,3,0,luxury,2,mobile,0,19,0.952360561,Asian,Other,UK,,,,
11666,302.074029,9.890101472,0,3,1,clothing,3,branch,1,24,0.542512899,White,Other,France,,,,
11667,37.47530956,3.00072372,0,4,1,electronics,13,mobile,1,64,0.686634756,White,Male,Brazil,,,,
11668,124.6928262,0.02016701,0,6,0,electronics,22,web,0,35,0.816421287,Black,Female,UK,,,,
11669,240.0179161,2.567856759,0,3,0,clothing,22,mobile,0,39,0.799340122,Asian,Male,Nigeria,,,,
11670,173.1753565,1.033896157,0,9,0,travel,19,web,0,67,0.073118729,White,Other,India,,,,
11671,274.1428252,4.896159147,0,2,0,grocery,5,mobile,0,27,0.740995413,Black,Other,Brazil,,,,
11672,227.135344,5.687162533,0,7,0,travel,23,branch,1,71,0.949449566,Asian,Male,France,,,,
11673,14.58897566,3.342541827,0,6,0,grocery,22,mobile,0,67,0.700652234,Black,Male,UK,,,,
11674,352.2221748,0.206816567,1,2,1,electronics,3,web,1,50,0.836442894,Other,Female,Brazil,,,,
11675,112.1768855,5.337440615,0,3,0,clothing,11,web,0,24,0.485549701,Black,Male,China,,,,
11676,78.25303619,9.22702871,0,6,0,luxury,1,web,0,20,0.319069326,Other,Male,UK,,,,
11677,344.3689661,6.370622401,0,4,1,clothing,17,mobile,0,31,0.676239223,White,Female,Nigeria,,,,
11678,259.6855462,8.858546685,1,1,0,travel,13,branch,1,61,0.492199978,White,Other,China,,,,
11679,377.1951618,1.118903293,0,1,0,grocery,7,branch,0,63,0.895288856,Asian,Female,UK,,,,
11680,202.720181,10.98608017,0,3,1,clothing,7,branch,0,78,0.974381969,Black,Other,France,,,,
11681,123.394246,1.944466786,0,8,0,grocery,11,web,0,53,0.819802068,Black,Other,China,,,,
11682,185.8718377,0.067477349,0,4,0,travel,0,web,0,30,0.992679617,White,Male,China,,,,
11683,65.9664027,9.270035764,0,1,0,travel,0,branch,0,33,0.348370598,Asian,Male,France,,,,
11684,45.92776703,14.22117719,0,8,0,clothing,3,branch,1,33,0.895755379,White,Male,India,,,,
11685,97.91335179,5.329150679,0,6,0,luxury,16,mobile,0,71,0.329933629,Asian,Male,India,,,,
11686,453.4311408,1.316161303,2,1,0,luxury,9,mobile,1,22,0.118038075,Black,Male,France,,,,
11687,106.623146,1.45005367,0,6,0,grocery,0,mobile,1,69,0.621373695,Other,Other,France,,,,
11688,29.13814256,3.142351533,0,1,0,clothing,10,branch,0,42,0.454988634,Asian,Female,France,,,,
11689,147.3395697,11.40563877,0,3,1,electronics,20,branch,0,55,0.921699233,Black,Male,Brazil,,,,
11690,105.4308489,0.810228479,0,2,0,travel,16,branch,1,55,0.492193888,Asian,Other,China,,,,
11691,356.544118,8.742743335,0,4,0,grocery,9,web,0,67,0.927632579,Other,Male,UK,,,,
11692,432.3244469,1.721634682,0,2,0,travel,5,branch,1,55,0.078633867,Other,Female,Brazil,,,,
11693,118.7842102,8.266587713,0,5,1,grocery,3,mobile,1,56,0.830511836,White,Other,Nigeria,,,,
11694,202.5775204,12.64562187,0,4,0,clothing,12,mobile,1,73,0.759114268,Other,Female,India,,,,
11695,215.1057307,2.788659198,0,6,0,grocery,10,web,0,79,0.719978273,Other,Male,UK,,,,
11696,160.4642464,2.271050268,0,7,0,grocery,4,mobile,0,73,0.355135855,White,Other,India,,,,
11697,138.656457,8.10303323,0,2,1,electronics,13,mobile,1,65,0.783759636,Other,Female,Nigeria,,,,
11698,73.55730548,3.769614694,0,2,1,grocery,1,web,1,58,0.483296579,White,Male,France,,,,
11699,23.88590193,5.767175577,0,8,0,luxury,2,mobile,1,43,0.715203511,Asian,Male,India,,,,
11700,73.16305016,4.875286209,1,9,0,grocery,2,web,1,76,0.552227147,Black,Other,France,,,,
11701,156.1252678,0.8296168,0,5,0,grocery,10,mobile,0,30,0.157439705,White,Male,India,,,,
11702,40.82760519,9.314892808,0,7,0,clothing,8,web,1,61,0.06455859,Asian,Female,Nigeria,,,,
11703,194.8823003,1.089381684,0,9,0,grocery,18,web,1,68,0.366186651,Other,Male,India,,,,
11704,175.7802266,13.46202692,0,1,0,electronics,9,branch,0,43,0.932788823,Asian,Female,Nigeria,,,,
11705,105.5838237,1.442220423,1,8,1,clothing,20,web,1,72,0.529735021,White,Female,UK,,,,
11706,133.9985131,6.619058007,0,9,1,travel,5,mobile,1,72,0.802192068,White,Female,Brazil,,,,
11707,48.89166404,1.674954426,0,9,0,luxury,21,branch,1,18,0.575953071,White,Female,Nigeria,,,,
11708,298.371991,1.912055102,0,7,0,luxury,5,branch,0,25,0.957905286,White,Other,India,,,,
11709,294.8955287,1.855331833,0,3,0,travel,0,branch,1,21,0.369455562,Asian,Female,UK,,,,
11710,58.03333478,6.889493597,0,5,0,grocery,21,web,0,38,0.057050455,Black,Other,Nigeria,,,,
11711,59.69221514,4.068841275,0,2,0,electronics,0,web,0,79,0.780668383,Black,Other,India,,,,
11712,74.06212469,10.72587533,0,3,0,electronics,21,branch,1,39,0.705456508,Asian,Other,China,,,,
11713,248.4806469,1.836316294,0,7,0,electronics,21,web,1,68,0.527534382,Black,Male,Nigeria,,,,
11714,214.6165915,5.888156086,0,1,1,electronics,18,mobile,0,70,0.326391243,Other,Female,Nigeria,,,,
11715,341.7329769,6.990794327,0,3,1,grocery,2,mobile,0,75,0.188265148,Asian,Male,France,,,,
11716,367.8481116,0.821320569,0,5,1,travel,5,mobile,0,54,0.482276044,Asian,Female,India,,,,
11717,36.84711262,2.559041844,0,4,0,travel,1,web,0,66,0.666201409,Asian,Other,Brazil,,,,
11718,242.262099,3.296797289,0,3,0,luxury,14,mobile,0,20,0.578886429,Black,Male,Nigeria,,,,
11719,358.0368247,2.197856256,0,6,1,travel,11,mobile,1,36,0.43749051,Asian,Male,UK,,,,
11720,127.1507672,1.943870378,0,6,0,electronics,20,web,0,18,0.539694444,Asian,Other,India,,,,
11721,163.6445497,5.79850215,0,4,0,grocery,9,web,0,46,0.10795493,White,Other,Brazil,,,,
11722,145.1557365,1.21587931,0,9,1,clothing,18,mobile,1,40,0.695840104,White,Other,India,,,,
11723,150.2632761,6.178878407,0,6,0,clothing,20,branch,1,50,0.734256044,Black,Male,China,,,,
11724,297.6710899,13.67024092,0,9,1,electronics,12,branch,1,72,0.011452604,White,Other,Brazil,,,,
11725,509.9361926,4.164317113,0,2,0,luxury,2,web,1,69,0.270519556,Other,Male,Brazil,,,,
11726,416.1889393,4.726464243,0,6,0,clothing,17,web,1,58,0.09211686,White,Female,Nigeria,,,,
11727,109.8006419,0.357118594,0,4,0,electronics,19,web,1,40,0.998232132,White,Other,France,,,,
11728,203.0493833,9.993066001,0,2,0,grocery,4,branch,1,22,0.593342834,Asian,Male,India,,,,
11729,84.57799711,1.680496041,0,5,0,clothing,21,mobile,0,24,0.465738094,Other,Other,UK,,,,
11730,92.46842778,4.773224255,1,3,0,electronics,12,branch,1,74,0.463001019,Other,Other,China,,,,
11731,158.1435477,19.34294287,0,6,0,clothing,13,web,0,75,0.964773919,White,Male,UK,,,,
11732,90.28753208,4.525549858,0,8,1,grocery,14,branch,1,23,0.659855638,Black,Male,France,,,,
11733,102.4376009,6.449641649,0,4,0,travel,17,web,0,66,0.168659558,Asian,Male,UK,,,,
11734,199.5235035,2.946816099,0,4,0,travel,13,mobile,0,39,0.448158828,Black,Other,India,,,,
11735,239.8565098,0.311323374,0,5,0,grocery,18,web,0,66,0.774196841,Black,Female,UK,,,,
11736,235.329781,7.987530638,0,6,1,grocery,2,mobile,0,30,0.423350067,Black,Female,China,,,,
11737,236.9986292,0.178129884,0,7,0,travel,21,mobile,1,29,0.309533426,Other,Other,India,,,,
11738,52.50641802,6.030839875,0,6,1,grocery,0,branch,1,21,0.991216077,Black,Other,Brazil,,,,
11739,86.27126903,0.115941785,0,7,0,grocery,22,web,0,79,0.935637135,Black,Male,Nigeria,,,,
11740,171.6125528,9.913579514,0,9,0,grocery,23,branch,1,25,0.941560369,Other,Female,France,,,,
11741,347.1075238,0.857715483,0,4,0,travel,6,web,0,54,0.13167253,White,Female,France,,,,
11742,695.9995817,3.610527219,0,1,0,travel,19,web,0,48,0.234255257,Other,Female,UK,,,,
11743,209.046792,4.545963718,0,9,0,clothing,6,web,0,54,0.442066958,Other,Male,India,,,,
11744,278.2528561,3.058254486,0,7,0,travel,16,branch,1,62,0.832129258,White,Female,China,,,,
11745,46.70095889,2.083364578,0,4,0,clothing,14,branch,0,43,0.73682754,Black,Male,Nigeria,,,,
11746,273.0810787,3.153813916,0,8,0,travel,12,web,1,60,0.849667395,Black,Other,China,,,,
11747,578.9308456,1.865588032,0,7,0,luxury,23,branch,0,25,0.920763291,White,Male,UK,,,,
11748,85.99105444,2.882355761,0,2,1,clothing,14,web,0,57,0.780766843,Black,Other,China,,,,
11749,105.3100897,2.222950459,0,1,0,grocery,2,branch,1,50,0.26177001,White,Female,Nigeria,,,,
11750,304.090841,4.175913999,0,9,0,luxury,16,branch,1,62,0.285445682,Other,Other,India,,,,
11751,169.9658303,1.358546018,0,7,0,travel,15,mobile,0,46,0.352487682,Black,Other,China,,,,
11752,21.38087666,22.39557614,0,1,0,travel,21,branch,0,22,0.303075367,Black,Other,UK,,,,
11753,110.7664398,3.474443014,2,4,1,luxury,0,web,1,45,0.24909895,Asian,Male,UK,,,,
11754,431.1392714,1.079363227,0,5,0,electronics,23,branch,0,70,0.75248606,Black,Male,China,,,,
11755,133.1844374,3.241507256,1,5,0,grocery,13,branch,1,57,0.033991051,Asian,Male,Nigeria,,,,
11756,133.0958267,10.06509135,0,5,0,clothing,2,web,0,34,0.728393738,Black,Other,UK,,,,
11757,290.9426307,0.110240377,0,3,0,luxury,19,branch,1,72,0.823563772,Asian,Other,China,,,,
11758,214.5344055,5.690209376,0,5,0,clothing,21,mobile,1,40,0.066044043,White,Other,Nigeria,,,,
11759,127.4494498,3.970009278,0,4,0,travel,3,mobile,0,62,0.061847107,Black,Female,China,,,,
11760,99.46333478,0.928985915,0,5,0,electronics,23,mobile,1,26,0.285463803,White,Male,China,,,,
11761,910.8814529,8.504380073,0,7,0,electronics,8,mobile,1,19,0.208306816,Asian,Female,India,,,,
11762,384.5270486,2.301332922,0,5,0,clothing,20,web,0,49,0.581133674,Asian,Female,Nigeria,,,,
